Season,team,count,score,diff,Numot,fgm,fga,fgm3,ftm,fta,or2,dr,ast,to2,stl,blk,pf
2009,1408,17,23936,-207,2,366,944,84,195,297,190,351,195,250,119,45,339
2009,1409,10,14090,-120,1,209,530,46,105,164,119,239,97,168,53,38,193
2009,1410,17,23970,-204,0,372,876,79,199,333,157,352,222,257,79,17,331
2009,1411,25,35275,-353,1,565,1295,97,287,475,260,490,288,448,175,55,528
2009,1412,11,15532,-112,0,270,653,64,127,176,116,217,117,127,72,21,209
2009,1413,19,26847,-160,0,451,1047,149,271,369,171,419,287,279,115,30,392
2009,1414,19,26866,-211,0,408,1024,116,239,310,169,372,206,222,93,32,366
2009,1415,13,18395,-153,1,258,676,72,119,173,142,265,142,187,73,17,235
2009,1416,14,19824,-191,0,312,803,83,170,237,176,297,178,201,83,36,287
2009,1417,8,11336,-51,1,199,466,58,68,99,106,143,108,111,67,19,158
2009,1418,20,28360,-227,1,443,1140,129,228,339,234,389,176,289,123,84,430
2009,1419,20,28380,-298,1,395,1081,119,309,427,243,417,189,310,113,41,406
2009,1420,17,24140,-237,2,395,979,55,171,260,183,358,202,180,81,41,295
2009,1421,16,22736,-303,1,372,931,119,191,280,178,317,221,269,116,51,285
2009,1422,25,35550,-375,0,507,1373,141,311,483,338,549,236,388,138,91,472
2009,1423,25,35575,-447,1,581,1484,203,287,427,248,536,317,358,158,28,447
2009,1424,10,14240,-79,2,209,549,66,144,204,94,201,107,115,69,43,188
2009,1425,12,17100,-86,2,295,634,51,136,224,142,245,153,181,68,45,231
2009,1426,14,19964,-89,0,338,781,91,238,308,146,297,187,200,98,27,302
2009,1427,13,18551,-116,4,308,777,103,199,289,144,288,138,193,106,25,259
2009,1428,8,11424,-65,0,173,411,46,110,145,64,201,87,109,26,36,154
2009,1429,4,5716,-39,0,87,207,22,58,77,43,90,52,54,15,7,82
2009,1430,11,15730,-99,1,239,588,68,121,154,112,246,121,139,26,19,202
2009,1431,12,17172,-111,2,293,766,61,242,333,181,277,122,162,77,46,309
2009,1433,9,12897,-46,1,240,548,60,121,166,115,183,122,123,59,36,226
2009,1434,22,31548,-296,1,445,1122,150,219,368,225,422,269,338,132,38,474
2009,1435,12,17220,-146,0,263,680,61,166,236,157,274,122,187,64,50,231
2009,1436,8,11488,-70,4,200,467,38,137,209,85,185,114,135,71,46,175
2009,1437,7,10059,-60,0,147,374,33,127,173,85,154,75,122,58,20,148
2009,1438,18,25884,-189,0,409,1046,102,234,312,219,396,204,271,121,67,361
2009,1439,14,20146,-92,1,332,795,88,184,256,170,319,177,189,72,63,281
2009,1440,8,11520,-87,1,235,593,97,110,147,93,144,119,125,115,18,185
2009,1441,15,21615,-176,0,362,886,108,165,254,210,295,152,236,116,28,365
2009,1442,20,28840,-243,1,412,995,113,193,272,186,356,241,269,109,32,362
2009,1443,8,11544,-121,0,201,469,72,62,97,96,166,105,122,48,22,152
2009,1444,21,30324,-193,1,404,1107,127,307,440,232,489,205,286,106,51,457
2009,1445,22,31790,-364,0,440,1222,90,212,386,268,435,198,375,180,57,438
2009,1447,14,20258,-198,1,297,761,78,162,268,162,289,142,219,97,39,253
2009,1448,6,8688,-63,0,165,385,27,71,103,90,126,55,90,43,25,140
2009,1449,8,11592,-73,3,223,521,39,121,186,126,181,107,122,43,19,176
2009,1450,15,21750,-144,0,296,753,72,125,165,118,310,152,167,37,58,238
2009,1451,9,13059,-113,1,192,448,60,111,161,64,202,86,140,41,21,181
2009,1452,11,15972,-96,1,236,648,52,131,183,158,229,142,146,68,39,208
2009,1453,9,13077,-72,1,203,498,62,123,161,90,190,121,117,48,14,198
2009,1454,14,20356,-183,1,302,820,100,167,226,163,326,151,174,61,33,264
2009,1455,16,23280,-143,0,339,829,87,167,243,188,320,176,237,99,39,308
2009,1456,20,29120,-223,5,411,1079,129,188,305,226,428,248,291,119,43,354
2009,1457,19,27683,-250,1,440,1123,81,182,270,236,421,195,274,113,72,349
2009,1458,12,17496,-79,2,247,620,85,136,182,125,220,129,146,64,26,229
2009,1459,14,20426,-175,1,320,775,78,166,248,188,273,164,199,80,20,228
2009,1460,13,18980,-149,2,242,668,68,166,244,134,258,140,165,83,37,263
2009,1461,13,18993,-197,2,300,698,83,203,285,114,288,125,189,54,27,219
2009,1462,7,10234,-56,0,162,382,42,77,132,94,161,78,102,29,28,138
2009,1463,15,21945,-166,0,312,771,46,172,269,159,323,160,261,95,38,281
2009,1464,19,27816,-192,1,416,1058,100,241,368,230,412,232,270,92,69,389
2010,1102,21,23142,-320,0,388,947,106,180,291,130,386,219,277,102,29,379
2010,1103,10,11030,-110,1,226,606,51,127,201,160,200,101,133,61,29,217
2010,1104,15,16560,-97,0,349,841,81,177,253,170,313,168,191,110,44,300
2010,1105,15,16575,-243,1,287,843,53,261,407,192,288,111,237,140,66,305
2010,1106,15,16590,-196,0,281,794,84,209,328,188,293,158,242,102,57,349
2010,1107,25,27675,-286,2,521,1346,147,307,426,315,563,274,407,142,73,487
2010,1108,29,32132,-665,1,604,1612,126,422,689,338,661,251,604,196,96,629
2010,1110,20,22200,-224,3,423,1059,117,215,319,207,488,261,299,64,56,379
2010,1111,11,12221,-106,1,247,611,74,135,196,129,278,108,167,54,36,206
2010,1112,15,16680,-159,2,330,800,80,231,322,146,333,158,215,74,32,295
2010,1113,10,11130,-114,0,201,520,67,111,168,85,204,104,117,53,25,177
2010,1114,22,24508,-260,2,468,1165,125,344,505,227,500,228,306,112,52,460
2010,1115,15,16725,-179,1,319,814,62,234,341,198,356,155,255,89,41,352
2010,1116,18,20088,-212,0,441,1076,104,267,402,211,358,224,253,128,60,365
2010,1117,14,15638,-151,1,323,808,73,167,278,178,344,155,194,56,47,280
2010,1119,15,16785,-167,1,320,808,86,158,234,141,308,168,238,134,35,338
2010,1120,17,19040,-159,2,434,1078,145,189,298,216,373,214,234,122,47,370
2010,1122,15,16830,-153,1,350,817,97,226,323,155,306,198,215,90,40,265
2010,1123,15,16845,-195,3,275,735,47,199,293,146,331,136,235,79,42,298
2010,1124,7,7868,-39,0,182,397,51,102,143,89,157,85,101,42,34,156
2010,1125,12,13500,-117,0,275,668,88,149,230,135,269,162,195,71,33,260
2010,1126,16,18016,-205,0,303,795,68,160,253,176,297,140,212,89,53,279
2010,1127,18,20286,-286,1,375,945,83,176,268,201,388,157,272,87,56,327
2010,1129,17,19193,-180,1,452,1036,89,211,311,203,372,253,245,119,51,309
2010,1130,16,18080,-140,0,374,903,80,178,244,192,325,194,217,87,44,307
2010,1131,13,14703,-158,0,278,764,99,195,269,143,286,121,176,83,39,300
2010,1132,16,18112,-209,1,349,844,69,185,275,163,341,197,223,91,43,282
2010,1133,15,16995,-148,1,320,802,84,218,301,151,323,157,187,89,29,276
2010,1135,20,22700,-263,1,445,1046,125,267,374,143,479,243,278,68,78,296
2010,1136,29,32944,-531,1,545,1466,154,259,389,234,633,317,474,169,107,590
2010,1137,17,19329,-166,1,392,975,125,182,267,179,366,204,226,79,59,321
2010,1138,12,13656,-168,0,279,739,72,176,255,166,244,157,158,70,36,247
2010,1139,4,4556,-27,0,82,217,25,75,94,35,92,43,55,30,9,90
2010,1140,5,5700,-34,0,120,298,36,78,97,46,123,60,50,32,15,100
2010,1141,15,17115,-154,0,312,817,110,161,248,195,267,139,206,118,36,338
2010,1142,19,21698,-237,1,424,1126,113,255,363,259,407,195,251,98,41,403
2010,1143,10,11430,-94,1,248,612,63,149,206,124,217,124,138,62,21,210
2010,1144,11,12584,-128,0,239,593,31,159,246,126,213,108,159,99,20,218
2010,1145,17,19465,-183,3,382,977,108,193,290,236,401,199,281,88,49,319
2010,1146,20,22920,-246,1,396,1037,102,272,444,229,411,174,282,119,64,360
2010,1147,21,24087,-369,2,457,1168,154,299,420,193,406,259,320,147,43,444
2010,1148,18,20664,-243,0,358,935,84,205,291,182,344,169,241,107,49,269
2010,1149,17,19533,-190,2,381,997,96,160,257,233,372,157,252,131,61,321
2010,1150,12,13800,-196,1,256,704,70,196,273,161,269,126,174,70,32,244
2010,1151,18,20718,-296,0,416,1038,129,174,294,204,417,229,305,111,31,356
2010,1152,22,25344,-373,1,456,1274,100,254,402,301,454,214,355,159,45,440
2010,1153,15,17295,-129,4,352,868,82,147,234,185,333,179,194,80,40,298
2010,1154,16,18464,-162,1,325,842,101,137,183,153,333,154,194,75,29,256
2010,1155,10,11550,-80,0,225,586,55,122,190,148,201,109,153,78,37,217
2010,1156,17,19652,-200,0,373,946,97,206,280,173,303,171,223,154,19,392
2010,1157,6,6942,-60,0,120,335,34,78,122,80,126,59,76,37,21,117
2010,1158,11,12738,-150,0,278,688,96,84,118,94,209,110,117,54,40,198
2010,1159,19,22021,-218,0,436,1048,123,213,321,208,402,244,281,117,34,361
2010,1160,16,18560,-198,2,378,887,91,260,340,146,313,191,232,118,31,375
2010,1161,15,17415,-221,0,310,805,78,196,303,176,311,155,245,92,34,311
2010,1162,17,19754,-237,0,319,887,68,218,329,191,350,141,251,123,28,351
2010,1163,15,17445,-118,0,351,853,42,197,307,215,374,174,251,95,89,267
2010,1164,22,25608,-297,1,450,1193,112,244,337,225,437,219,318,135,47,415
2010,1165,4,4660,-45,0,101,234,43,37,50,45,86,65,57,25,13,94
2010,1166,15,17490,-145,1,330,814,98,192,287,167,354,163,207,59,37,308
2010,1167,22,25674,-302,2,489,1284,113,351,531,322,474,188,343,135,49,435
2010,1168,15,17520,-138,2,348,804,97,205,301,141,337,189,214,77,44,309
2010,1169,21,24549,-209,3,478,1183,93,374,577,290,487,214,378,148,53,500
2010,1170,21,24570,-304,0,441,1168,116,289,406,213,445,233,293,143,47,406
2010,1171,23,26933,-374,0,459,1273,80,202,308,250,453,229,298,134,50,432
2010,1172,15,17580,-141,1,342,867,119,179,271,178,347,207,210,59,40,341
2010,1173,12,14076,-49,2,273,685,74,155,239,161,305,147,188,83,45,281
2010,1174,24,28176,-321,2,525,1348,126,292,429,300,511,272,325,116,48,506
2010,1175,12,14100,-153,2,240,609,55,109,168,126,188,119,148,75,25,188
2010,1176,13,15288,-115,0,260,604,106,101,143,74,221,163,163,60,29,284
2010,1177,23,27071,-252,3,513,1331,130,218,364,272,472,267,256,170,64,449
2010,1178,14,16492,-116,2,313,760,48,188,290,170,299,171,195,85,38,265
2010,1179,19,22401,-171,1,398,1006,148,177,246,137,388,193,184,107,32,316
2010,1180,16,18880,-209,1,336,919,74,198,319,217,346,170,217,93,50,359
2010,1181,5,5905,-41,0,121,298,36,81,105,67,104,53,60,29,14,112
2010,1182,15,17730,-182,6,357,910,72,188,300,206,325,172,225,119,61,307
2010,1183,12,14196,-162,0,251,631,42,135,186,139,239,135,183,63,40,224
2010,1184,12,14208,-130,0,274,686,105,102,138,89,215,161,113,77,29,232
2010,1185,15,17775,-153,2,316,794,96,206,302,171,312,157,224,92,38,294
2010,1186,21,24906,-290,1,470,1191,138,250,350,196,452,244,301,133,41,427
2010,1187,21,24927,-340,1,454,1103,109,337,480,234,477,231,356,122,65,387
2010,1188,23,27324,-435,0,473,1288,132,271,384,215,512,259,341,116,58,462
2010,1189,23,27347,-288,2,517,1331,137,245,382,253,500,261,304,122,38,434
2010,1190,14,16660,-126,1,332,832,78,188,295,191,315,134,215,103,40,304
2010,1191,21,25011,-230,1,453,1114,99,284,387,198,460,285,282,110,27,452
2010,1192,21,25032,-327,0,432,1100,90,293,465,213,500,199,346,113,80,417
2010,1193,10,11930,-92,1,256,596,58,114,168,124,223,138,151,58,43,196
2010,1194,16,19104,-161,2,379,971,103,219,332,203,361,183,205,82,69,356
2010,1195,21,25095,-260,1,464,1140,80,274,438,287,452,261,385,147,73,478
2010,1196,12,14352,-75,0,300,696,78,144,224,161,267,165,154,68,34,195
2010,1197,22,26334,-379,0,458,1216,116,274,429,263,469,211,370,117,55,438
2010,1198,25,29950,-352,1,590,1461,136,325,465,274,483,299,334,194,42,485
2010,1199,9,10791,-82,0,204,510,36,113,168,134,199,93,160,67,46,187
2010,1200,26,31200,-453,0,587,1583,119,331,493,340,629,242,400,140,102,522
2010,1201,18,21618,-203,0,379,954,99,238,350,190,400,209,274,117,64,318
2010,1202,17,20434,-165,1,367,939,96,284,396,199,403,176,265,81,78,383
2010,1203,14,16842,-114,0,338,802,62,165,249,181,297,160,200,99,43,298
2010,1204,23,27692,-359,1,540,1349,155,281,442,285,414,297,355,188,68,502
2010,1205,21,25305,-373,1,500,1275,151,214,340,251,470,295,379,128,49,458
2010,1206,14,16884,-139,0,303,744,60,166,254,151,302,147,201,73,45,260
2010,1207,10,12070,-73,0,231,512,58,122,180,99,204,139,141,65,42,186
2010,1208,17,20536,-161,1,404,925,79,233,323,219,361,214,259,97,74,284
2010,1209,20,24180,-175,3,453,1134,85,191,285,275,382,214,268,141,51,392
2010,1210,12,14520,-82,1,300,716,76,139,225,187,270,149,192,82,60,247
2010,1211,6,7266,-72,1,130,344,27,105,154,69,147,64,80,33,20,117
2010,1212,21,25452,-318,1,448,1166,118,283,402,212,451,225,327,147,53,462
2010,1214,18,21852,-147,0,381,968,89,239,367,202,383,183,288,148,70,346
2010,1216,22,26752,-298,0,484,1257,167,188,322,222,435,236,257,134,54,514
2010,1217,7,8519,-76,0,130,323,35,125,163,60,152,62,126,50,32,146
2010,1218,20,24360,-272,0,455,1093,87,277,449,260,420,244,291,95,38,380
2010,1219,15,18285,-200,0,375,935,97,183,281,211,312,180,237,78,57,364
2010,1220,14,17080,-164,2,330,907,70,136,198,218,342,170,199,103,81,315
2010,1221,22,26862,-200,1,523,1246,120,323,466,292,511,286,326,94,59,411
2010,1222,15,18330,-102,2,395,1034,109,211,305,211,279,154,135,150,34,313
2010,1223,21,25683,-363,0,511,1285,81,323,470,311,501,249,387,142,69,455
2010,1224,25,30600,-421,2,489,1334,126,287,501,298,537,241,376,107,57,424
2010,1225,16,19600,-167,1,383,927,86,194,295,198,355,212,220,84,46,291
2010,1226,22,26972,-295,3,525,1201,97,264,376,257,431,229,297,123,60,407
2010,1227,22,26994,-302,0,461,1243,134,256,362,219,470,223,291,144,46,423
2010,1228,14,17192,-114,3,354,882,81,137,181,172,333,202,180,85,45,269
2010,1229,10,12290,-81,1,231,551,58,99,141,112,212,116,130,61,22,185
2010,1231,21,25851,-315,0,437,1129,93,292,422,267,420,210,336,122,54,445
2010,1232,14,17248,-145,2,295,719,98,186,240,107,315,131,190,69,45,267
2010,1233,10,12330,-108,1,214,564,71,111,162,114,205,128,143,77,21,210
2010,1234,22,27148,-305,1,435,1130,156,194,278,218,458,237,309,81,47,351
2010,1235,17,20995,-156,1,414,1022,102,209,314,221,392,215,223,79,64,267
2010,1236,15,18540,-181,1,346,880,109,169,246,164,326,164,202,78,52,310
2010,1237,10,12370,-103,1,228,534,58,132,179,111,202,117,155,74,30,174
2010,1238,12,14856,-213,0,232,639,51,152,252,132,261,106,181,60,43,267
2010,1239,12,14868,-156,0,281,737,68,149,210,188,232,137,188,93,52,247
2010,1240,19,23560,-222,1,429,1064,106,251,349,211,402,234,252,121,79,375
2010,1241,20,24820,-208,0,455,1057,103,228,338,207,450,244,303,112,66,347
2010,1242,2,2484,-16,0,50,119,15,30,44,23,45,20,28,16,8,43
2010,1243,7,8701,-52,2,166,427,40,129,199,117,135,79,92,46,27,174
2010,1244,20,24880,-245,2,427,1165,134,192,299,270,407,219,293,132,62,337
2010,1245,9,11205,-94,2,204,551,45,107,159,125,176,86,115,73,20,167
2010,1246,2,2492,-15,0,43,117,5,36,48,28,52,17,28,11,12,40
2010,1247,18,22446,-192,0,440,1092,88,219,347,269,430,235,282,119,89,331
2010,1248,13,16224,-182,1,278,729,82,167,214,125,258,166,165,92,30,226
2010,1249,18,22482,-244,1,404,1015,64,297,466,251,406,212,299,117,40,368
2010,1250,10,12500,-118,1,241,595,64,149,212,114,241,139,163,62,25,194
2010,1251,16,20016,-265,0,327,852,83,209,316,168,363,153,270,108,43,306
2010,1252,13,16276,-109,1,348,791,108,170,251,187,264,221,200,71,24,225
2010,1253,16,20048,-202,3,392,969,90,204,330,204,364,195,242,107,35,294
2010,1254,17,21318,-192,5,377,1016,127,253,365,245,407,166,263,96,63,333
2010,1255,19,23845,-293,0,482,1187,125,192,292,229,399,283,292,116,30,416
2010,1256,10,12560,-139,0,237,631,56,112,164,133,217,113,111,54,25,163
2010,1257,12,15084,-116,1,285,689,88,164,243,160,239,151,181,91,38,278
2010,1258,15,18870,-157,0,382,898,84,197,312,206,328,178,216,104,58,295
2010,1259,17,21403,-174,1,352,907,82,238,337,210,373,179,267,107,84,352
2010,1260,16,20160,-224,0,327,845,94,198,292,188,356,180,238,69,45,300
2010,1261,20,25220,-275,1,421,1121,81,231,331,243,435,204,254,110,69,383
2010,1263,11,13893,-162,0,210,615,67,140,206,138,229,127,161,81,35,178
2010,1264,20,25280,-212,1,430,1171,83,280,406,233,468,171,230,138,75,389
2010,1265,29,36685,-437,1,577,1500,197,261,412,263,608,285,412,154,36,530
2010,1266,11,13926,-58,1,240,603,77,134,192,110,215,133,115,81,14,198
2010,1267,9,11403,-97,0,214,530,46,115,180,113,207,106,121,50,57,177
2010,1268,8,10144,-73,1,198,480,36,113,160,98,184,92,112,67,32,159
2010,1269,20,25380,-253,1,474,1257,139,251,388,300,470,203,281,107,73,436
2010,1270,20,25400,-227,0,484,1186,124,203,316,280,401,233,283,124,59,417
2010,1271,21,26691,-352,0,439,1151,103,240,385,269,463,229,321,104,47,406
2010,1272,9,11448,-68,0,188,488,65,127,181,89,171,101,116,69,40,192
2010,1273,17,21641,-188,1,408,997,133,251,379,229,384,196,276,96,41,344
2010,1274,13,16562,-106,0,287,687,74,189,267,126,265,135,166,85,51,265
2010,1275,18,22950,-169,2,379,928,113,195,270,169,389,188,228,77,52,352
2010,1276,17,21692,-148,0,336,903,105,180,252,156,322,206,173,117,30,266
2010,1277,8,10216,-68,1,200,461,33,111,162,108,179,105,122,59,13,151
2010,1278,13,16614,-132,2,298,708,69,143,220,152,277,178,170,70,51,236
2010,1279,10,12790,-72,1,258,649,73,103,158,135,241,116,138,80,37,217
2010,1280,11,14080,-70,2,255,681,88,131,200,152,272,130,144,55,62,209
2010,1281,10,12810,-89,0,223,608,57,122,163,114,182,111,106,93,38,203
2010,1282,18,23076,-252,0,407,1010,104,209,322,186,332,194,226,92,26,406
2010,1283,12,15396,-74,2,280,674,78,159,220,132,268,139,136,58,30,237
2010,1284,19,24396,-223,0,395,1058,107,257,380,227,409,215,283,121,40,380
2010,1285,9,11565,-49,0,189,455,41,106,150,85,203,74,105,50,28,198
2010,1286,14,18004,-135,0,323,774,100,143,222,146,286,157,178,77,40,269
2010,1287,10,12870,-84,0,227,549,62,108,156,133,185,107,149,80,26,225
2010,1288,9,11592,-97,1,224,575,47,142,203,141,195,111,114,65,29,208
2010,1290,23,29670,-378,2,477,1255,151,281,442,250,505,244,384,160,55,476
2010,1291,15,19365,-160,1,324,854,84,197,298,166,334,147,217,99,66,277
2010,1292,13,16796,-111,0,286,709,59,167,242,148,295,114,201,72,28,296
2010,1293,4,5172,-27,0,100,217,26,62,89,48,74,40,60,31,13,94
2010,1294,7,9058,-59,0,165,401,59,93,128,66,154,82,81,42,11,159
2010,1295,18,23310,-149,2,442,1101,87,214,306,216,442,240,234,93,60,341
2010,1296,20,25920,-254,1,450,1192,102,267,427,282,463,241,294,122,63,462
2010,1298,17,22066,-201,3,384,1019,122,213,317,188,375,193,261,119,38,399
2010,1299,22,28578,-260,0,496,1296,170,261,399,255,518,262,348,142,96,393
2010,1300,22,28600,-385,1,442,1210,105,212,320,241,407,238,364,177,64,414
2010,1301,15,19515,-143,1,328,890,71,181,273,210,339,160,198,84,57,301
2010,1304,18,23472,-230,0,386,934,108,225,329,154,376,243,251,111,35,381
2010,1305,12,15660,-86,1,327,754,73,146,204,147,286,137,129,57,50,219
2010,1306,17,22202,-219,2,309,928,98,208,331,211,379,154,233,68,32,342
2010,1307,4,5228,-34,0,84,220,24,69,96,53,90,43,45,18,15,75
2010,1308,11,14388,-187,0,258,633,83,183,282,115,255,141,163,56,22,227
2010,1309,22,28798,-276,0,407,1072,115,296,423,203,470,206,358,130,34,458
2010,1310,15,19650,-105,4,351,954,123,179,284,215,355,186,199,125,66,303
2010,1311,18,23598,-260,3,375,932,122,228,325,171,308,226,260,141,19,393
2010,1312,21,27552,-387,0,418,1187,124,219,354,235,442,215,323,130,60,444
2010,1313,19,24947,-261,4,487,1110,77,276,450,236,468,217,358,158,50,469
2010,1314,16,21024,-185,1,381,992,71,225,346,253,380,198,247,98,77,261
2010,1315,22,28930,-365,0,422,1086,149,299,458,196,494,225,365,124,55,481
2010,1316,18,23688,-270,0,370,915,103,194,314,178,364,210,285,99,59,380
2010,1317,8,10536,-75,1,177,437,43,141,195,102,173,89,124,30,27,148
2010,1318,12,15816,-76,1,268,657,52,125,185,124,237,126,145,81,37,193
2010,1319,14,18466,-234,2,305,731,70,166,257,124,301,182,232,81,45,289
2010,1320,4,5280,-27,0,71,203,22,52,66,40,89,38,50,14,8,76
2010,1321,13,17173,-149,2,287,719,124,145,215,137,242,194,131,68,33,275
2010,1322,18,23796,-243,0,422,1070,96,326,521,250,418,191,291,122,81,440
2010,1323,11,14553,-70,2,266,633,89,161,219,115,248,171,107,62,26,211
2010,1324,8,10592,-180,0,163,470,34,95,138,109,159,84,121,51,26,130
2010,1325,14,18550,-87,3,318,835,95,193,275,171,318,161,181,100,30,296
2010,1326,7,9282,-63,0,158,372,40,74,114,65,145,70,94,49,28,125
2010,1328,18,23904,-229,0,417,1010,132,246,328,180,383,214,227,95,45,324
2010,1329,10,13290,-121,1,224,585,72,129,180,109,224,97,134,56,18,220
2010,1330,8,10640,-81,0,175,425,33,82,124,101,160,91,118,56,9,151
2010,1331,13,17303,-116,1,296,737,63,177,256,154,276,140,181,85,40,245
2010,1332,16,21312,-244,0,357,946,73,204,289,211,303,130,208,101,43,320
2010,1333,17,22661,-195,0,338,856,73,184,284,182,348,172,269,129,24,296
2010,1334,11,14674,-100,0,235,606,65,108,173,126,230,116,130,59,22,208
2010,1335,22,29370,-331,2,454,1140,138,277,379,201,453,292,347,117,43,437
2010,1336,20,26720,-159,1,419,1051,126,231,331,197,454,240,230,84,31,341
2010,1337,23,30751,-322,3,494,1321,133,330,466,304,520,233,320,116,54,453
2010,1338,8,10704,-85,0,167,433,31,98,149,110,158,87,91,42,25,153
2010,1339,10,13390,-144,1,225,554,57,134,193,119,190,124,133,53,14,173
2010,1340,19,25460,-237,3,498,1115,139,220,336,200,356,225,253,104,65,364
2010,1341,14,18774,-187,1,266,765,78,155,267,144,326,151,201,104,51,255
2010,1342,26,34892,-439,4,574,1375,152,228,331,195,546,292,396,139,50,426
2010,1343,8,10744,-65,0,143,393,50,66,89,66,144,76,116,57,16,145
2010,1344,19,25536,-193,1,541,1268,150,286,429,308,390,253,249,128,68,405
2010,1345,5,6725,-55,0,101,277,22,58,91,38,89,51,52,30,13,99
2010,1346,9,12114,-51,0,212,532,28,124,185,154,211,92,141,57,12,185
2010,1347,12,16164,-162,0,278,735,51,139,235,187,300,163,172,59,31,212
2010,1348,9,12132,-68,1,211,547,42,106,171,129,168,105,94,69,19,157
2010,1349,23,31027,-280,1,509,1291,108,281,453,288,519,252,343,155,56,471
2010,1350,8,10800,-62,3,193,471,57,56,90,83,179,83,94,55,30,154
2010,1351,16,21616,-227,3,364,955,93,199,305,189,371,180,209,92,57,319
2010,1352,11,14872,-152,0,236,636,73,121,186,133,232,138,162,74,15,250
2010,1353,17,23001,-269,0,406,1007,108,170,268,203,357,215,246,95,89,301
2010,1354,14,18956,-179,0,315,797,61,185,255,179,294,158,239,90,40,267
2010,1355,16,21680,-170,2,380,945,113,252,343,186,347,179,204,82,36,311
2010,1356,15,20340,-94,1,341,821,84,172,280,161,339,161,187,72,41,319
2010,1357,15,20355,-180,1,382,919,128,130,227,195,343,220,243,92,49,318
2010,1358,7,9506,-81,2,183,441,71,113,166,96,135,122,92,53,7,157
2010,1359,20,27180,-227,0,383,895,151,189,295,128,386,234,236,107,32,300
2010,1360,21,28560,-244,2,424,1106,143,253,363,203,410,229,282,138,46,407
2010,1361,8,10888,-63,1,200,455,49,96,154,108,191,104,129,47,28,157
2010,1362,18,24516,-253,2,393,965,84,261,399,205,416,190,270,87,26,330
2010,1363,17,23171,-210,0,417,964,101,253,347,184,350,211,216,79,28,306
2010,1364,9,12276,-111,0,179,474,60,111,179,98,201,109,150,55,23,156
2010,1365,21,28665,-257,1,448,1134,97,291,412,257,435,199,323,137,76,429
2010,1366,15,20490,-197,0,303,773,57,126,193,165,280,152,249,113,32,305
2010,1367,23,31441,-283,0,466,1202,119,274,422,263,526,275,398,154,115,438
2010,1368,12,16416,-119,0,280,634,74,147,215,102,262,136,182,75,61,247
2010,1369,23,31487,-381,2,474,1249,125,296,454,264,489,229,367,132,56,495
2010,1370,14,19180,-180,1,382,947,74,262,410,210,314,153,248,129,29,388
2010,1371,12,16452,-110,4,322,804,62,151,225,185,255,147,126,73,58,258
2010,1372,9,12348,-92,0,186,468,39,94,135,90,174,109,113,43,8,174
2010,1373,6,8238,-73,0,151,379,19,69,116,89,128,78,73,50,18,105
2010,1374,17,23358,-136,0,371,872,77,190,290,170,361,155,223,83,35,307
2010,1375,15,20625,-196,2,326,848,74,195,279,188,332,152,205,78,48,292
2010,1376,16,22016,-174,0,393,1031,113,140,231,197,323,146,176,140,78,297
2010,1377,9,12393,-154,0,211,510,57,106,174,87,212,125,145,53,30,137
2010,1378,12,16536,-147,0,252,638,39,159,237,148,262,123,163,65,42,213
2010,1379,13,17927,-102,0,272,715,61,144,220,161,297,113,157,57,33,252
2010,1380,24,33120,-399,0,487,1309,107,275,443,248,538,254,414,131,86,401
2010,1381,22,30382,-384,2,464,1125,87,288,409,212,516,224,419,124,72,457
2010,1382,16,22112,-207,0,383,910,79,172,261,183,363,194,238,78,56,330
2010,1383,18,24894,-188,0,369,961,115,191,332,212,379,199,300,134,60,355
2010,1384,19,26296,-328,0,395,1001,132,218,301,206,362,230,317,93,46,395
2010,1385,15,20775,-149,1,359,891,79,137,216,200,322,177,188,83,43,296
2010,1386,20,27720,-289,1,464,1166,117,266,380,194,441,247,273,133,58,365
2010,1387,11,15257,-107,2,227,583,59,90,142,102,238,132,154,60,47,199
2010,1388,5,6940,-44,1,120,291,34,63,91,56,118,61,73,24,14,93
2010,1389,14,19446,-134,1,284,792,59,155,241,199,322,117,217,105,57,286
2010,1390,18,25020,-195,1,425,1050,114,240,369,199,424,227,219,72,26,365
2010,1391,22,30602,-409,0,450,1223,136,215,347,223,419,220,320,141,55,432
2010,1392,9,12528,-107,0,196,489,46,109,166,99,200,84,139,49,16,169
2010,1393,4,5572,-33,0,111,245,21,41,65,56,83,63,54,30,15,71
2010,1394,15,20910,-166,1,335,807,79,180,299,205,351,177,271,96,50,276
2010,1395,19,26505,-243,0,418,996,143,225,307,166,394,222,278,96,30,368
2010,1396,5,6980,-67,0,92,303,23,56,87,75,111,58,55,27,7,94
2010,1397,8,11176,-119,0,182,465,38,104,160,88,147,80,109,58,25,192
2010,1398,23,32154,-292,3,519,1337,181,230,339,290,439,265,382,189,48,450
2010,1399,17,23783,-297,6,414,946,89,265,365,185,347,203,271,82,32,383
2010,1400,9,12600,-102,1,234,574,46,117,193,141,195,110,143,67,54,210
2010,1401,9,12609,-76,1,206,521,50,136,213,119,194,83,115,64,32,207
2010,1402,16,22432,-190,4,366,972,102,288,432,256,380,202,312,138,38,392
2010,1403,15,21045,-192,3,381,906,94,230,334,169,338,212,213,90,69,366
2010,1404,25,35100,-398,0,539,1450,130,361,542,333,550,256,400,177,83,495
2010,1405,28,39340,-435,1,553,1384,139,230,370,248,598,286,407,123,48,503
