Season,team,count,score,diff,Numot,fgm,fga,fgm3,ftm,fta,or2,dr,ast,to2,stl,blk,pf
2010,1146,6,441,72,0,143,285,37,118,171,55,160,70,92,32,15,94
2010,1147,6,486,43,1,159,339,55,113,149,48,138,84,87,50,18,137
2010,1148,12,829,142,3,287,664,68,187,256,148,300,160,161,93,41,185
2010,1149,9,654,66,2,235,486,62,122,169,88,221,105,130,69,44,156
2010,1150,19,1498,267,1,500,1103,131,367,495,252,545,283,240,113,94,320
2010,1151,13,979,145,0,336,713,123,184,287,141,370,215,199,68,46,230
2010,1152,6,411,49,0,127,308,27,130,182,77,156,58,92,36,9,116
2010,1153,18,1333,211,0,493,1089,101,246,398,280,508,270,238,102,60,302
2010,1154,14,929,147,0,315,710,120,179,259,141,315,183,129,73,15,211
2010,1155,21,1645,373,0,598,1229,149,300,450,254,534,330,307,221,113,325
2010,1156,14,1022,152,0,347,727,101,227,297,121,313,214,149,104,38,277
2010,1157,24,1817,381,0,689,1379,117,322,502,302,644,383,301,167,104,375
2010,1158,21,1645,210,1,610,1258,204,221,298,187,530,293,242,130,118,344
2010,1159,10,747,104,4,257,548,69,164,229,112,274,140,153,64,25,179
2010,1160,13,1049,178,0,343,643,101,262,341,67,288,219,156,116,36,248
2010,1161,15,1087,184,2,339,730,85,324,453,161,392,159,204,113,39,316
2010,1162,11,762,95,0,271,565,67,153,224,111,273,138,150,85,24,201
2010,1163,17,1317,232,0,444,914,77,352,488,215,458,269,230,119,159,239
2010,1164,5,366,72,1,130,301,26,80,99,66,133,52,59,28,12,85
2010,1165,25,1898,353,2,675,1393,241,307,420,253,586,406,298,182,92,435
2010,1166,16,1201,176,1,406,878,127,262,353,157,401,259,177,100,59,270
2010,1167,7,465,46,0,147,354,33,138,181,86,166,75,95,46,34,108
2010,1168,14,1115,104,7,365,816,95,290,395,165,425,188,220,79,44,272
2010,1169,11,859,79,0,273,606,63,250,356,141,296,144,180,91,46,240
2010,1170,7,484,52,0,166,347,45,107,148,47,179,109,103,53,33,121
2010,1171,4,230,23,0,81,172,17,51,76,25,96,39,63,33,11,64
2010,1172,14,1052,112,3,355,778,133,209,302,165,364,214,184,61,58,237
2010,1173,20,1456,285,1,510,1085,140,296,436,225,533,322,279,116,67,359
2010,1174,7,497,35,4,160,403,48,129,173,100,167,89,86,40,25,143
2010,1175,14,867,117,0,301,708,75,190,280,164,237,154,148,123,38,200
2010,1176,19,1352,182,0,429,802,145,349,487,82,391,302,215,121,68,413
2010,1177,8,517,70,1,191,440,45,90,165,100,192,99,82,66,33,121
2010,1178,19,1416,213,0,486,982,92,352,530,210,493,279,309,154,78,347
2010,1179,14,1076,109,0,340,688,136,260,331,84,330,193,148,75,35,235
2010,1180,16,1100,202,0,396,883,79,229,331,190,399,227,170,97,63,306
2010,1181,29,2292,594,0,780,1749,221,511,671,430,727,421,318,207,129,518
2010,1182,15,1151,160,2,415,885,92,229,386,186,404,249,211,120,69,264
2010,1183,17,1240,162,4,454,930,72,260,359,182,442,281,220,109,55,271
2010,1184,18,1341,229,0,476,935,183,206,285,130,371,296,180,138,39,273
2010,1185,15,1042,157,0,346,798,93,257,407,177,389,212,180,105,43,249
2010,1186,7,548,27,1,187,410,59,115,165,71,195,115,104,34,22,149
2010,1187,7,508,71,0,183,363,41,101,149,77,189,93,118,55,29,114
2010,1188,3,222,21,0,77,143,20,48,68,19,86,37,44,9,4,63
2010,1189,8,623,60,0,204,442,83,132,200,67,210,117,107,54,25,146
2010,1190,19,1348,213,0,476,1029,91,305,450,227,466,225,269,170,65,326
2010,1191,8,563,80,2,180,369,33,170,235,72,224,116,133,35,18,169
2010,1192,11,780,75,1,269,578,54,188,278,106,309,162,150,63,47,193
2010,1193,22,1574,232,2,551,1271,134,338,486,307,518,304,280,180,120,389
2010,1194,12,930,128,0,339,711,107,145,215,134,269,211,137,74,51,222
2010,1195,8,593,53,0,215,469,44,119,168,108,188,142,109,85,29,150
2010,1196,21,1541,279,1,556,1232,115,314,428,274,518,299,248,168,56,282
2010,1197,8,573,52,1,192,409,47,142,221,83,190,86,93,50,22,127
2010,1198,6,447,53,1,167,362,33,80,120,90,154,80,80,56,14,120
2010,1199,22,1566,340,1,558,1165,144,306,481,261,585,338,360,193,150,366
2010,1200,2,169,26,0,58,115,15,38,51,19,58,31,34,17,13,34
2010,1201,14,1028,178,0,351,765,114,212,311,141,336,243,172,136,73,225
2010,1202,11,788,110,0,262,574,75,189,272,108,294,138,149,56,65,220
2010,1203,16,1204,187,2,417,934,88,282,438,232,448,224,230,136,64,331
2010,1204,7,550,32,0,179,362,63,129,169,50,149,107,122,46,29,157
2010,1205,5,379,28,2,134,272,26,85,115,54,135,55,88,32,5,81
2010,1206,17,1217,128,1,421,917,97,278,438,199,415,212,219,128,75,277
2010,1207,23,1775,341,0,643,1242,146,343,473,220,578,371,314,167,114,372
2010,1208,14,1008,139,0,355,739,71,227,318,166,371,211,212,90,71,219
2010,1209,11,734,105,0,261,574,48,164,234,131,245,128,146,75,49,195
2010,1210,21,1578,294,0,568,1194,122,320,490,265,606,305,347,174,121,369
2010,1211,25,2011,371,2,707,1353,145,452,682,259,701,355,325,167,107,444
2010,1212,6,412,40,2,141,329,40,90,139,77,156,77,96,48,12,142
2010,1214,14,1012,199,0,344,740,75,249,353,166,355,202,208,130,57,245
2010,1216,8,545,66,1,184,421,66,111,146,75,200,104,93,47,26,145
2010,1217,20,1566,288,4,537,1073,134,358,468,191,497,348,293,162,88,368
2010,1218,9,700,120,0,229,489,60,182,250,126,228,157,129,34,19,150
2010,1219,13,935,108,1,320,717,78,217,304,156,313,164,198,94,63,239
2010,1220,18,1371,233,1,479,1071,104,309,420,255,483,260,240,135,123,373
2010,1221,9,658,124,1,238,461,41,141,196,90,243,123,121,40,30,140
2010,1222,18,1491,225,0,512,1135,165,302,418,215,428,260,163,164,63,301
2010,1223,12,921,106,2,290,641,54,287,369,139,343,160,219,95,52,228
2010,1224,7,477,38,0,150,370,52,125,195,90,167,67,97,33,12,113
2010,1225,13,1007,161,0,354,673,95,204,309,112,332,212,188,87,46,235
2010,1226,5,376,21,2,134,255,31,77,118,50,114,74,64,31,16,77
2010,1227,7,492,55,0,164,384,36,128,173,83,164,80,81,58,24,131
2010,1228,19,1399,234,1,515,1051,119,250,359,182,528,318,228,99,88,291
2010,1229,22,1622,270,0,546,1174,130,400,566,266,556,304,285,171,90,360
2010,1231,10,794,153,2,266,558,67,195,283,129,274,165,150,89,53,191
2010,1232,16,1097,114,2,369,851,110,249,322,158,407,183,188,91,71,286
2010,1233,21,1440,237,0,486,1103,156,312,459,208,514,293,277,169,69,404
2010,1234,10,717,130,0,240,499,83,154,225,99,248,157,131,53,17,156
2010,1235,15,1184,225,3,416,851,107,245,377,167,447,241,220,91,92,237
2010,1236,14,972,123,2,335,788,98,204,292,149,382,175,166,82,79,248
2010,1237,22,1703,289,2,608,1127,119,368,522,198,531,357,296,207,111,341
2010,1238,18,1206,148,2,393,970,104,316,479,258,495,226,251,114,68,356
2010,1239,19,1394,236,0,472,1054,99,351,498,269,470,233,269,170,79,366
2010,1240,9,701,111,0,234,478,58,175,238,92,236,178,134,58,49,151
2010,1241,13,969,111,0,341,753,86,201,290,146,346,218,174,92,74,185
2010,1242,32,2635,627,2,921,1869,232,561,799,417,893,563,413,270,210,578
2010,1243,25,2042,380,0,674,1446,175,519,776,373,631,389,375,193,127,545
2010,1244,11,835,90,0,293,627,89,160,215,146,266,170,159,71,48,163
2010,1245,22,1626,260,0,564,1220,130,368,536,244,549,318,263,193,66,417
2010,1246,32,2567,490,3,909,1871,198,551,817,458,868,483,465,236,234,512
2010,1247,12,924,110,0,316,626,76,216,305,151,317,180,189,68,51,186
2010,1248,19,1515,215,0,497,981,176,345,456,149,459,316,257,143,61,326
2010,1249,10,721,66,0,244,530,41,192,266,133,263,158,143,58,51,183
2010,1250,22,1709,281,1,576,1196,149,408,566,212,601,345,253,135,56,379
2010,1251,12,889,123,0,300,616,68,221,304,125,343,169,169,68,33,217
2010,1252,16,1294,190,1,441,922,124,288,401,179,430,274,226,122,47,277
2010,1253,15,1084,143,0,371,819,90,252,358,159,373,202,201,125,50,263
2010,1254,14,1028,129,0,344,786,103,237,344,181,377,169,175,84,59,218
2010,1255,8,620,59,0,222,461,60,116,179,77,190,133,129,65,23,163
2010,1256,23,1809,274,2,636,1302,139,398,573,290,590,288,320,165,82,371
2010,1257,20,1621,332,2,565,1211,169,322,448,303,478,347,257,158,96,366
2010,1258,17,1366,145,2,469,974,104,324,437,182,433,263,204,127,76,321
2010,1259,13,925,140,0,321,694,82,201,291,143,327,164,183,86,48,254
2010,1260,12,855,96,1,297,639,91,170,249,141,289,187,155,75,44,194
2010,1261,11,751,121,0,269,606,60,153,221,153,283,150,143,79,47,164
2010,1263,18,1171,154,1,386,891,118,281,406,181,489,233,262,119,58,283
2010,1264,11,808,159,0,297,626,50,164,243,131,257,136,131,102,39,214
2010,1265,1,72,6,0,23,46,7,19,27,5,28,11,12,2,2,23
2010,1266,22,1716,347,3,594,1236,185,343,453,228,496,367,225,180,57,365
2010,1267,20,1627,296,3,551,1134,131,394,564,245,555,331,256,118,163,372
2010,1268,22,1833,410,2,676,1372,140,341,468,279,589,398,244,173,107,346
2010,1269,11,830,93,1,285,653,80,180,256,154,321,153,152,66,48,200
2010,1270,7,486,51,0,176,367,36,98,154,78,168,77,105,56,36,143
2010,1271,11,724,81,1,252,571,58,162,239,129,298,130,164,69,19,186
2010,1272,23,1843,407,0,613,1261,198,419,603,252,528,342,250,198,132,413
2010,1273,14,1117,134,0,352,722,121,292,393,137,378,204,195,82,41,255
2010,1274,19,1445,310,0,521,1067,157,246,382,242,501,300,282,134,93,295
2010,1275,14,930,141,1,303,640,92,232,317,109,350,145,183,82,68,230
2010,1276,14,1005,190,2,361,794,113,170,235,152,312,226,142,100,35,190
2010,1277,24,1780,354,0,661,1358,120,338,497,325,637,429,327,156,86,414
2010,1278,21,1671,434,1,595,1179,170,311,427,215,552,391,263,201,137,325
2010,1279,21,1724,315,1,616,1269,182,310,467,266,562,313,247,152,123,376
2010,1280,23,1738,344,1,596,1272,222,324,469,221,694,305,294,135,198,275
2010,1281,22,1857,465,2,653,1377,189,362,502,301,535,377,310,257,111,414
2010,1282,10,717,75,0,221,500,59,216,280,97,244,114,136,63,22,186
2010,1283,20,1474,240,1,513,1112,144,304,422,232,487,302,231,123,59,368
2010,1284,12,822,134,0,287,631,89,159,227,114,288,190,164,105,29,185
2010,1285,20,1489,260,0,524,1027,148,293,403,169,482,271,247,135,66,332
2010,1286,13,932,106,0,304,650,96,228,320,99,308,174,136,82,36,213
2010,1287,21,1551,298,1,534,1173,158,325,477,298,527,319,310,187,77,388
2010,1288,27,2126,331,3,718,1603,155,535,760,414,700,347,373,172,116,552
2010,1290,8,569,74,0,203,427,43,120,187,101,207,117,155,73,23,172
2010,1291,16,1116,246,1,390,838,99,237,383,175,407,205,198,136,77,266
2010,1292,17,1225,213,0,417,895,111,280,368,156,407,204,201,108,46,342
2010,1293,28,2147,509,0,757,1509,175,458,651,336,702,446,404,266,160,465
2010,1294,23,1716,258,1,537,1177,175,467,620,225,530,261,306,177,52,443
2010,1295,9,662,74,3,221,480,44,176,229,76,249,130,115,46,24,176
2010,1296,10,748,113,0,248,547,74,178,262,143,262,158,165,76,42,188
2010,1298,13,1035,78,0,325,717,124,261,348,123,307,201,182,90,45,251
2010,1299,8,578,75,1,196,440,66,120,205,97,212,107,108,55,42,131
2010,1300,3,219,10,0,80,162,16,43,61,39,60,44,52,21,9,48
2010,1301,19,1380,238,0,487,977,115,291,420,181,458,305,247,139,93,310
2010,1304,15,1089,255,2,382,811,109,216,325,166,373,228,165,112,59,245
2010,1305,19,1584,214,1,570,1110,135,309,430,190,516,303,229,102,87,313
2010,1306,12,810,125,0,270,633,76,194,293,149,296,136,151,62,32,243
2010,1307,29,2268,350,2,755,1684,239,519,773,383,752,433,325,205,101,508
2010,1308,21,1730,203,0,611,1249,190,318,433,218,546,323,250,136,83,331
2010,1309,6,414,45,1,147,326,42,78,123,69,153,89,85,41,21,112
2010,1310,18,1378,198,0,461,1036,131,325,459,214,442,254,207,145,82,317
2010,1311,8,552,62,0,176,371,51,149,210,56,169,103,97,74,6,167
2010,1312,7,485,106,0,167,374,48,103,146,60,192,110,103,59,26,124
2010,1313,11,792,120,0,291,582,51,159,234,113,302,125,184,93,46,212
2010,1314,16,1348,277,0,494,982,81,279,421,231,479,302,246,120,109,220
2010,1315,6,440,58,2,137,261,52,114,156,44,155,89,100,31,17,113
2010,1316,12,727,74,1,243,564,69,172,265,112,279,146,180,81,34,226
2010,1317,22,1666,182,3,547,1140,115,457,638,214,604,270,319,103,63,395
2010,1318,20,1354,219,2,472,986,119,291,393,179,441,257,235,147,78,307
2010,1319,12,893,99,3,313,615,74,193,275,97,321,205,168,82,41,223
2010,1320,28,1810,316,0,617,1394,189,387,516,265,645,303,287,162,56,435
2010,1321,20,1444,274,1,478,1040,184,304,414,199,477,357,231,148,98,351
2010,1322,7,594,60,2,208,404,54,124,209,77,186,108,119,65,37,160
2010,1323,23,1803,313,1,631,1261,166,375,522,271,578,402,245,126,76,305
2010,1324,24,1952,292,0,674,1412,152,452,627,326,623,328,318,154,132,444
2010,1325,20,1573,253,3,515,1121,151,392,523,216,544,318,251,156,59,345
2010,1326,27,2094,506,2,754,1466,209,377,542,244,684,430,291,194,111,395
2010,1328,13,1023,181,2,349,772,120,205,278,144,359,177,155,85,39,181
2010,1329,22,1729,320,0,593,1232,196,347,486,215,604,304,273,150,65,424
2010,1330,26,1831,434,1,704,1535,124,299,467,416,655,436,317,210,91,382
2010,1331,19,1395,211,2,496,1061,82,321,474,235,552,234,249,112,105,337
2010,1332,16,1246,234,4,446,923,112,242,335,184,396,225,200,119,51,286
2010,1333,14,918,153,0,308,644,59,243,352,128,324,178,192,123,37,218
2010,1334,20,1376,255,2,488,1042,136,264,392,211,498,283,216,113,56,321
2010,1335,6,428,51,0,142,300,45,99,123,62,137,84,73,30,11,98
2010,1336,11,818,167,0,292,581,82,152,211,103,301,170,130,59,23,162
2010,1337,6,456,50,0,151,337,50,104,150,66,156,84,74,28,16,111
2010,1338,24,1716,300,6,587,1258,139,403,572,284,639,419,306,121,109,397
2010,1339,19,1419,294,1,483,978,167,286,383,189,458,292,252,130,33,286
2010,1340,11,959,157,0,329,622,104,197,252,128,247,162,136,74,48,187
2010,1341,12,816,110,1,281,693,68,186,289,166,328,163,170,92,50,211
2010,1342,4,277,27,1,93,204,19,72,99,35,111,43,65,25,14,61
2010,1343,19,1183,221,0,410,884,125,238,331,172,434,230,244,141,67,310
2010,1344,12,1036,200,0,372,836,99,193,285,227,328,190,145,120,68,210
2010,1345,27,1993,381,0,693,1504,150,457,618,295,644,398,296,191,130,499
2010,1346,23,1778,292,0,626,1331,101,425,577,316,622,338,301,170,55,425
2010,1347,17,1278,196,3,470,975,75,263,453,213,539,299,267,106,75,255
2010,1348,23,1860,257,0,679,1437,165,337,463,302,518,378,261,189,140,368
2010,1349,7,503,95,0,172,395,48,111,148,82,172,102,86,69,23,128
2010,1350,26,1857,302,3,650,1419,183,374,527,223,637,349,289,228,126,457
2010,1351,17,1275,160,0,447,959,125,256,356,156,434,231,216,133,44,263
2010,1352,23,1663,248,0,557,1177,119,430,647,268,559,287,337,183,63,476
2010,1353,14,1000,126,1,339,751,92,230,336,171,378,206,204,81,131,206
2010,1354,15,1129,162,2,395,800,79,260,346,149,373,211,206,106,34,285
2010,1355,12,918,142,0,286,647,81,265,354,148,301,142,135,72,29,212
2010,1356,14,1082,157,1,371,742,109,231,304,128,319,230,201,112,38,287
2010,1357,14,1065,144,0,388,824,124,165,250,194,345,206,219,109,52,232
2010,1358,21,1687,293,0,581,1196,180,345,480,241,548,428,284,158,56,419
2010,1359,8,502,93,0,170,331,82,80,112,38,206,124,115,32,15,103
2010,1360,10,668,102,0,225,486,64,154,211,88,245,118,133,62,40,157
2010,1361,23,1619,294,2,588,1219,117,326,533,299,544,306,291,182,116,360
2010,1362,10,764,92,3,248,511,69,199,272,86,271,129,142,56,24,180
2010,1363,13,1012,131,1,350,721,96,216,298,154,340,186,155,60,47,195
2010,1364,19,1363,156,1,446,932,132,339,481,151,467,273,284,129,65,372
2010,1365,9,617,53,0,205,452,44,163,251,88,217,92,136,77,30,169
2010,1366,7,431,51,1,153,326,36,89,141,69,168,88,101,34,20,109
2010,1367,6,416,58,1,150,317,39,77,117,67,155,90,83,48,26,90
2010,1368,15,1137,187,2,391,784,102,253,360,139,384,223,218,107,92,312
2010,1369,6,442,80,1,144,293,34,120,184,51,172,77,85,32,15,141
2010,1370,17,1389,181,0,499,1040,90,301,462,255,465,223,301,159,30,339
2010,1371,19,1637,277,0,588,1224,142,319,465,251,509,328,209,159,107,325
2010,1372,20,1364,233,1,497,1055,86,284,401,248,435,271,243,146,45,349
2010,1373,27,2100,409,2,756,1599,138,450,659,338,710,399,331,241,100,350
2010,1374,12,898,159,0,284,564,94,236,313,118,300,149,173,78,34,189
2010,1375,15,1051,95,2,363,828,77,248,346,190,378,197,226,91,59,271
2010,1376,15,1188,204,0,427,930,103,231,340,214,344,160,206,129,110,252
2010,1377,18,1466,210,1,496,1021,134,340,504,158,544,302,264,117,106,254
2010,1378,20,1467,198,2,506,1079,92,363,528,233,501,262,242,133,73,337
2010,1379,16,1070,184,0,347,807,72,304,402,205,396,154,192,88,56,289
2010,1380,5,362,30,0,129,292,28,76,144,62,137,91,58,35,25,81
2010,1381,5,368,42,1,123,250,28,94,123,55,134,67,77,28,27,95
2010,1382,14,1080,187,0,388,763,77,227,344,157,370,243,199,92,60,253
2010,1383,11,709,57,4,241,564,75,152,226,112,241,145,149,98,27,190
2010,1384,11,735,99,1,238,522,71,188,254,93,261,156,159,81,30,208
2010,1385,17,1216,204,3,433,974,100,250,379,216,446,234,213,132,76,294
2010,1386,11,830,100,1,267,609,74,222,307,105,261,159,134,93,50,188
2010,1387,19,1293,202,4,451,965,132,259,420,164,478,246,246,110,102,314
2010,1388,25,2027,420,0,721,1449,221,364,467,269,657,431,271,131,144,412
2010,1389,16,1081,189,3,377,868,93,234,345,229,419,194,272,122,75,305
2010,1390,14,1008,170,0,354,746,96,204,300,138,320,192,169,100,28,196
2010,1391,5,338,33,0,116,253,51,55,94,45,125,72,73,32,11,93
2010,1392,21,1505,241,0,518,1174,134,335,472,244,549,257,249,156,43,373
2010,1393,28,2323,500,0,851,1620,194,427,632,332,750,557,429,290,195,397
2010,1394,14,1028,189,1,359,723,69,241,339,151,351,200,230,126,58,263
2010,1395,11,802,111,3,282,584,87,151,222,103,268,179,136,56,24,209
2010,1396,29,1945,366,2,732,1587,176,305,437,300,775,443,301,133,93,407
2010,1397,25,1924,406,1,701,1486,156,366,543,299,678,393,328,209,99,465
2010,1398,9,705,72,2,231,507,77,166,223,102,232,132,129,65,28,181
2010,1399,13,1001,96,1,356,714,78,211,322,158,313,174,189,94,34,285
2010,1400,24,2050,483,1,745,1515,141,419,652,352,703,368,316,191,136,440
2010,1401,22,1610,277,0,526,1144,143,415,618,250,564,289,267,142,72,366
2010,1402,11,933,86,2,312,676,78,231,338,145,278,177,182,93,41,289
2010,1403,17,1355,194,1,456,999,83,360,489,201,442,240,226,132,68,325
2010,1404,2,141,19,0,48,107,11,34,48,22,54,25,27,9,7,29
2010,1405,3,194,13,0,69,145,23,33,47,22,75,41,39,10,9,50
2010,1406,10,785,78,1,273,576,67,172,244,108,248,138,114,82,46,172
2010,1407,17,1259,135,1,460,943,132,207,317,159,433,222,203,116,61,262
2010,1408,8,602,84,1,198,423,70,136,189,79,191,121,112,72,30,149
2010,1409,22,1647,334,0,554,1149,120,419,584,229,637,293,290,105,134,364
2010,1410,6,391,64,0,124,281,40,103,145,46,148,82,84,43,3,108
2010,1411,15,1111,194,0,405,827,66,235,372,176,367,210,269,184,60,310
2010,1412,23,1583,255,0,522,1187,131,408,579,266,572,278,298,151,76,398
2010,1413,12,903,113,1,292,609,86,233,314,85,301,181,155,90,35,236
2010,1414,12,887,94,1,290,668,74,233,301,144,294,171,136,72,33,224
2010,1415,10,682,104,1,237,527,49,159,237,124,273,131,127,48,25,197
2010,1416,14,1003,157,0,346,708,87,224,314,150,348,225,213,113,55,234
2010,1417,14,1021,156,1,368,665,87,198,298,109,333,236,203,89,79,202
2010,1418,12,873,120,0,319,651,73,162,246,110,278,186,152,83,64,244
2010,1419,10,683,51,0,207,491,73,196,269,111,210,99,159,79,35,203
2010,1420,4,272,40,0,96,209,20,60,82,35,111,44,44,18,14,78
2010,1421,12,1000,101,1,343,703,79,235,327,142,335,237,179,85,80,224
2010,1422,8,567,78,0,196,442,46,129,204,104,209,95,103,48,35,158
2010,1423,9,701,106,0,245,501,66,145,210,93,254,136,124,48,62,155
2010,1424,24,1820,350,2,670,1391,174,306,428,229,613,420,273,187,85,476
2010,1425,16,1032,188,0,371,788,58,232,351,155,412,162,228,81,78,257
2010,1426,12,936,99,2,310,697,82,234,337,136,328,162,167,91,44,280
2010,1427,16,1167,152,1,408,871,99,252,323,172,396,186,187,93,27,265
2010,1428,14,949,171,0,333,704,90,193,260,120,354,172,173,79,77,241
2010,1429,26,2000,495,1,724,1419,197,355,463,258,666,478,248,123,96,417
2010,1430,8,550,75,0,173,406,43,161,210,76,207,98,92,55,20,138
2010,1431,26,1971,420,2,713,1455,161,384,572,248,703,390,335,226,106,477
2010,1433,22,1719,355,0,607,1277,159,346,491,282,566,347,269,197,97,371
2010,1434,12,933,100,0,322,656,104,185,252,115,293,201,161,89,33,212
2010,1435,23,1898,307,1,644,1282,147,463,629,260,608,336,319,133,132,434
2010,1436,25,1840,329,1,619,1334,122,480,684,301,665,321,338,162,107,456
2010,1437,24,2045,361,0,677,1435,186,505,669,343,645,350,333,189,94,514
2010,1438,15,1106,231,0,395,825,100,216,278,159,386,233,153,99,43,209
2010,1439,23,1728,321,3,588,1324,109,443,613,295,593,291,284,157,127,423
2010,1440,6,570,55,0,184,392,79,123,166,62,155,95,93,70,25,111
2010,1441,19,1452,197,0,508,1077,162,274,407,231,440,266,268,179,59,409
2010,1442,10,611,90,0,201,426,56,153,221,64,255,101,144,60,47,182
2010,1443,21,1580,249,3,567,1185,148,298,419,226,524,296,269,144,70,351
2010,1444,17,1219,190,0,417,925,104,281,387,233,421,238,220,119,45,295
2010,1445,8,543,53,0,189,436,49,116,166,102,209,99,134,56,29,143
2010,1447,5,350,22,1,113,242,41,83,122,34,130,66,75,34,20,95
2010,1448,19,1482,246,5,531,1116,83,337,497,266,556,244,292,148,114,360
2010,1449,24,2008,427,0,698,1522,132,480,650,354,637,379,297,184,106,512
2010,1450,15,1153,184,1,389,779,88,287,403,175,374,221,201,81,74,248
2010,1451,18,1447,229,3,481,1040,156,329,441,217,467,258,209,112,58,336
2010,1452,27,1975,342,2,682,1554,180,431,609,420,631,424,318,161,110,473
2010,1453,19,1412,189,2,484,1035,139,305,400,206,436,241,228,117,46,365
2010,1454,18,1339,149,2,415,950,147,362,522,210,496,228,261,110,49,323
2010,1455,24,1745,316,1,596,1289,152,401,530,268,587,358,300,164,83,464
2010,1456,21,1433,133,1,461,1048,174,337,478,190,530,286,215,112,55,334
2010,1457,17,1159,184,1,408,987,80,263,411,221,469,196,195,148,81,313
2010,1458,23,1630,413,1,573,1209,170,314,417,222,545,310,199,125,96,354
2010,1459,25,1763,282,1,597,1322,136,433,655,296,620,337,312,184,62,456
2010,1460,20,1430,301,0,501,1055,156,272,387,192,442,309,219,115,44,367
2010,1461,8,629,71,1,203,455,45,178,252,81,203,104,108,68,38,164
2010,1462,24,1998,420,4,685,1394,172,456,629,298,702,376,315,159,103,423
2010,1463,11,730,138,0,243,556,48,196,261,114,293,123,143,71,49,180
2010,1464,6,441,60,0,150,319,35,106,147,66,127,89,70,28,18,106
2011,1102,14,994,160,2,339,673,105,211,297,82,344,249,155,101,47,208
2011,1103,22,1625,265,5,561,1237,173,330,460,212,570,344,261,159,83,419
2011,1104,21,1468,345,2,545,1199,98,280,399,273,538,276,287,214,127,357
2011,1105,10,682,110,0,236,558,45,165,255,119,295,133,164,82,66,183
2011,1106,15,1040,185,1,341,775,70,288,438,207,380,203,230,118,82,349
2011,1107,16,1089,166,2,387,849,130,185,271,197,422,208,208,82,48,236
2011,1108,4,309,24,0,106,243,22,75,121,41,107,44,53,26,10,81
2011,1110,22,1539,193,2,526,1137,144,343,483,209,566,320,229,93,65,392
2011,1111,14,1063,120,1,365,755,86,247,341,141,355,151,190,83,47,229
2011,1112,27,2134,388,3,704,1443,226,500,656,287,659,414,347,145,74,475
2011,1113,12,831,122,0,297,666,111,126,185,116,314,212,151,95,53,204
2011,1114,17,1166,151,1,370,852,121,305,424,168,413,211,197,91,47,333
2011,1115,7,503,59,2,167,374,46,123,183,69,165,104,92,54,21,144
2011,1116,18,1397,271,1,485,1043,133,294,414,206,453,254,231,146,118,318
2011,1117,15,1059,167,0,347,765,80,285,398,180,380,177,201,103,42,249
2011,1119,10,741,95,0,259,538,101,122,169,94,263,149,146,50,19,179
2011,1120,10,708,77,1,228,534,50,202,285,127,254,134,138,72,40,190
2011,1122,18,1340,223,2,470,985,94,306,453,223,438,262,244,155,83,316
2011,1123,18,1286,215,2,421,896,89,355,516,180,439,263,235,129,33,320
2011,1124,17,1276,293,1,446,880,100,284,413,202,450,225,274,131,83,258
2011,1125,30,2451,654,2,826,1750,290,509,692,400,708,503,412,296,111,602
2011,1126,17,1192,131,4,423,911,66,280,399,207,386,205,206,115,39,312
2011,1127,8,575,80,0,202,415,76,95,127,67,178,112,92,52,29,116
2011,1129,19,1460,278,5,479,1047,143,359,498,205,450,240,222,163,60,344
2011,1130,20,1545,220,0,540,1094,195,270,372,180,483,328,207,94,51,286
2011,1131,21,1422,193,1,458,1065,151,355,470,242,525,198,236,120,73,365
2011,1132,13,915,108,3,348,719,59,160,253,128,322,197,156,128,43,222
2011,1133,11,766,95,0,275,607,65,151,214,95,275,149,123,71,34,180
2011,1135,10,787,103,0,260,529,78,189,233,70,290,162,116,49,33,165
2011,1136,8,573,37,1,188,412,62,135,189,84,191,109,123,40,19,137
2011,1137,25,1802,319,1,618,1375,167,399,503,212,693,363,273,128,83,451
2011,1138,17,1273,262,0,445,904,124,259,374,205,427,263,265,146,116,311
2011,1139,22,1652,307,0,563,1210,171,355,477,226,534,292,222,137,34,391
2011,1140,29,2408,495,2,815,1780,247,531,700,330,803,433,314,238,123,506
2011,1141,9,621,63,0,215,467,60,131,203,88,220,109,117,61,35,186
2011,1142,15,952,145,0,315,752,94,228,342,169,368,180,170,97,35,264
2011,1143,17,1276,189,2,436,902,95,309,439,183,439,274,233,105,43,262
2011,1144,11,818,123,1,288,594,39,203,311,143,257,167,142,90,61,236
2011,1145,15,1068,179,0,376,835,127,189,263,180,365,257,192,109,80,266
2011,1146,2,147,15,0,47,108,12,41,49,26,46,24,37,16,10,31
2011,1147,1,73,13,0,21,41,8,23,32,4,29,12,17,6,3,21
2011,1148,19,1396,223,2,474,1059,98,350,452,248,477,280,278,160,90,322
2011,1149,12,925,131,1,317,690,70,221,282,168,300,146,166,95,42,214
2011,1150,10,698,75,2,223,509,67,185,241,94,279,122,142,59,36,160
2011,1151,14,1079,79,3,352,782,138,237,351,151,410,217,195,60,16,235
2011,1152,4,295,27,0,100,213,21,74,104,46,106,62,68,22,11,92
2011,1153,25,1824,427,1,630,1362,162,402,588,310,609,382,290,195,99,408
2011,1154,8,568,100,0,211,419,39,107,144,77,221,110,102,37,17,133
2011,1155,21,1476,293,1,498,1043,135,345,491,198,505,305,278,174,122,363
2011,1156,24,1730,282,0,572,1279,167,419,568,242,574,299,278,189,68,471
