Season,team1,team2,result,odds1,daynum,loc,avg_score_1,avg_diff_1,avg_numot_1,avg_fgm_1,avg_fga_1,avg_fgm3_1,avg_ftm_1,avg_fta_1,avg_or_1,avg_dr_1,avg_ast_1,avg_to_1,avg_stl_1,avg_blk_1,avg_pf_1,seed1,avg_score_2,avg_diff_2,avg_numot_2,avg_fgm_2,avg_fga_2,avg_fgm3_2,avg_ftm_2,avg_fta_2,avg_or_2,avg_dr_2,avg_ast_2,avg_to_2,avg_stl_2,avg_blk_2,avg_pf_2,seed2
2004,1435,1444,1,0,137,N,484.6333333,9.1,0.033333333,25.73333333,57.36666667,7.8,14.56666667,20.43333333,11.43333333,24.2,16.63333333,12.76666667,7.566666667,3.5,17.8,0,262.6,13.26666667,0.066666667,27.43333333,59.23333333,7.166666667,17.16666667,23.83333333,14.36666667,23.66666667,15.46666667,13.3,8.766666667,2.733333333,19.36666667,0
2004,1458,1350,1,0,137,N,348.8666667,11.96666667,0.066666667,23.73333333,52.93333333,5.8,15.36666667,21.43333333,11.26666667,21.7,13.4,9.933333333,6.966666667,2.8,15.4,0,548.8125,5.53125,0.03125,22.25,54.34375,5.65625,14.375,19.84375,11.96875,23.5,12.15625,13.0625,7.09375,4.375,18.6875,0
2004,1462,1257,1,0,137,N,494.030303,8.060606061,0.03030303,24.54545455,55.63636364,7.606060606,13.72727273,20.21212121,11.78787879,23.6969697,13.48484848,12.54545455,7.03030303,2.242424242,16.63636364,0,443.5517241,12.37931034,0.103448276,24.55172414,58.4137931,7.965517241,16.20689655,21.65517241,11.65517241,26.27586207,15.24137931,13.89655172,8.344827586,5.206896552,20.44827586,0
2004,1104,1390,1,0,138,N,501.5862069,4.75862069,0.137931034,24.89655172,55,7.137931034,15.27586207,21.86206897,11.31034483,24,11.86206897,13.27586207,6.448275862,3.103448276,18.34482759,0,118.2,13.23333333,0,26.53333333,54.8,5.2,15.66666667,20.83333333,11.1,25.2,16.36666667,13.96666667,6.366666667,4.433333333,17.26666667,0
2004,1163,1177,1,0,138,N,278.4848485,15.15151515,0.03030303,30.12121212,62.63636364,6.393939394,12.45454545,20.21212121,15.3030303,29.48484848,18.24242424,13.78787879,6.151515152,8.727272727,16.06060606,0,403.9,3.2,0.066666667,25.63333333,54.56666667,5.1,14.5,20.6,12.06666667,23.76666667,13.73333333,13.43333333,5.7,2.366666667,17.4,0
2004,1181,1371,1,0,138,N,252.375,14.78125,0.0625,27.5625,58.46875,7.1875,17.4375,23.84375,13.40625,22.84375,14.25,14.1875,9.34375,6.8125,18.71875,0,492.2857143,7.821428571,0.071428571,26.10714286,56.85714286,5.964285714,14.10714286,19.67857143,11.78571429,25.32142857,13.25,13.14285714,6.785714286,3.142857143,18.10714286,0
2004,1305,1211,1,0,138,N,404.3666667,9.333333333,0.033333333,26.76666667,58.76666667,4.866666667,17.1,23.93333333,13.4,25.46666667,14.23333333,13,6.5,4.7,18.3,0,160.8275862,16.4137931,0.068965517,29.03448276,56.37931034,6.517241379,17.75862069,23.48275862,11.55172414,27.93103448,18.20689655,13.55172414,6.275862069,3.793103448,15.93103448,0
2004,1386,1403,1,0,138,N,124.8928571,16.28571429,0,27.17857143,56.78571429,9.75,13.67857143,19.46428571,9.678571429,23.25,16.53571429,11.71428571,9.142857143,3.571428571,17.03571429,0,491.75,6.96875,0.03125,27.125,58.4375,3.6875,15.46875,20.96875,11.3125,22.6875,14.75,12.46875,8.25,3.53125,16.71875,0
2004,1393,1268,1,0,138,N,405.2142857,6.107142857,0.035714286,27.67857143,59.75,4.321428571,13.25,20.82142857,13.92857143,24.71428571,15.35714286,12.78571429,7.892857143,6.857142857,17.64285714,0,515.6,5.6,0.133333333,28.06666667,63.66666667,5.133333333,16.1,25.7,15.76666667,25.73333333,14.03333333,15.13333333,8.733333333,6.766666667,19.5,0
2004,1400,1314,1,0,138,N,388.7333333,10.73333333,0.1,27.6,62.63333333,6.8,15.13333333,22.4,16.3,25.1,13.83333333,11.86666667,6.966666667,3.9,19.43333333,0,524.3571429,7.607142857,0.178571429,29.64285714,64.10714286,6.5,17.28571429,25.42857143,15.35714286,24.64285714,18.35714286,15.64285714,9.607142857,4.214285714,18.5,0
2004,1448,1264,1,0,138,N,525.3928571,8.178571429,0.142857143,28.5,60.42857143,7.642857143,19.17857143,26.89285714,14.03571429,23.5,15.75,15.03571429,9.25,3.25,20.82142857,0,282.4482759,10.89655172,0,24.37931034,55.20689655,5.75862069,19.82758621,26.10344828,12.17241379,22.68965517,10.79310345,13,9.448275862,4.172413793,20.31034483,0
2004,1210,1130,1,0,139,N,397.28125,10.78125,0.0625,27.4375,58.375,7.25,15.9375,23,11.375,26.09375,15.78125,15.46875,8.84375,4.84375,21.21875,0,368.9375,5,0.125,24.25,53.46875,3.75,16.5,24.3125,12.8125,23.71875,15.90625,13.375,7.03125,3.03125,15.90625,0
2004,1228,1153,1,0,139,N,306.3,9.733333333,0.066666667,26.63333333,57.33333333,6.9,12.36666667,17.76666667,12.03333333,22.93333333,16.76666667,12.56666667,6.833333333,3.8,19.1,0,292.9333333,14,0.033333333,27.03333333,59.1,7.233333333,15.6,23.36666667,13.13333333,24.13333333,16.03333333,12.1,7.9,5.066666667,19.43333333,0
2004,1242,1334,1,0,139,N,412.2142857,6.678571429,0.035714286,26.92857143,58.14285714,5.75,15.25,21.57142857,12.07142857,26.5,17.25,14.42857143,6.892857143,4.928571429,20.46428571,0,366.5,5.366666667,0.066666667,23.2,49.5,5.9,16.86666667,22.86666667,9.266666667,24.26666667,14.3,14.1,5.833333333,3.2,16.9,0
2004,1329,1272,1,0,139,N,207.9310345,14.31034483,0.103448276,28.89655172,56.34482759,4.827586207,15.5862069,22.4137931,11.37931034,24.17241379,16.06896552,13.44827586,7.862068966,3.586206897,19.4137931,0,374.5714286,7.642857143,0,24.75,58.64285714,8.714285714,15.35714286,23.21428571,13.46428571,25.14285714,14.28571429,12.92857143,7.464285714,5.107142857,18.21428571,0
2004,1338,1458,1,0,139,N,228.75,12.78125,0.15625,25.71875,53.4375,4.1875,13.25,20.3125,12.90625,23.71875,15.0625,12.4375,5.875,4.90625,14.5,0,348.8666667,11.96666667,0.066666667,23.73333333,52.93333333,5.8,15.36666667,21.43333333,11.26666667,21.7,13.4,9.933333333,6.966666667,2.8,15.4,0
2004,1412,1246,1,0,139,N,492,7.551724138,0.034482759,27.55172414,62.17241379,6.482758621,12.96551724,19.82758621,12.34482759,22.68965517,17.5862069,13.62068966,11.75862069,3.724137931,20.93103448,0,231.2333333,10.33333333,0.033333333,26.66666667,56.83333333,6.2,13.6,19.53333333,11.8,24.03333333,15.6,14.5,7.9,3.366666667,18.43333333,0
2004,1435,1301,1,0,139,N,484.6333333,9.1,0.033333333,25.73333333,57.36666667,7.8,14.56666667,20.43333333,11.43333333,24.2,16.63333333,12.76666667,7.566666667,3.5,17.8,0,457.3103448,8.137931034,0.034482759,24.65517241,54.55172414,8.344827586,15.68965517,19.65517241,10.03448276,23.68965517,14.86206897,13.75862069,6.965517241,2.344827586,18.51724138,0
2004,1462,1280,1,0,139,N,494.030303,8.060606061,0.03030303,24.54545455,55.63636364,7.606060606,13.72727273,20.21212121,11.78787879,23.6969697,13.48484848,12.54545455,7.03030303,2.242424242,16.63636364,0,206.7857143,10.82142857,0.142857143,27.35714286,58.5,6.464285714,15.92857143,24.03571429,14.75,26.10714286,13.67857143,15.46428571,9.178571429,4.5,16.25,0
2004,1104,1393,1,0,143,N,501.5862069,4.75862069,0.137931034,24.89655172,55,7.137931034,15.27586207,21.86206897,11.31034483,24,11.86206897,13.27586207,6.448275862,3.103448276,18.34482759,0,405.2142857,6.107142857,0.035714286,27.67857143,59.75,4.321428571,13.25,20.82142857,13.92857143,24.71428571,15.35714286,12.78571429,7.892857143,6.857142857,17.64285714,0
2004,1163,1435,1,0,143,N,278.4848485,15.15151515,0.03030303,30.12121212,62.63636364,6.393939394,12.45454545,20.21212121,15.3030303,29.48484848,18.24242424,13.78787879,6.151515152,8.727272727,16.06060606,0,484.6333333,9.1,0.033333333,25.73333333,57.36666667,7.8,14.56666667,20.43333333,11.43333333,24.2,16.63333333,12.76666667,7.566666667,3.5,17.8,0
2004,1329,1338,1,0,143,N,207.9310345,14.31034483,0.103448276,28.89655172,56.34482759,4.827586207,15.5862069,22.4137931,11.37931034,24.17241379,16.06896552,13.44827586,7.862068966,3.586206897,19.4137931,0,228.75,12.78125,0.15625,25.71875,53.4375,4.1875,13.25,20.3125,12.90625,23.71875,15.0625,12.4375,5.875,4.90625,14.5,0
2004,1386,1448,1,0,143,N,124.8928571,16.28571429,0,27.17857143,56.78571429,9.75,13.67857143,19.46428571,9.678571429,23.25,16.53571429,11.71428571,9.142857143,3.571428571,17.03571429,0,525.3928571,8.178571429,0.142857143,28.5,60.42857143,7.642857143,19.17857143,26.89285714,14.03571429,23.5,15.75,15.03571429,9.25,3.25,20.82142857,0
2004,1181,1228,1,0,144,N,252.375,14.78125,0.0625,27.5625,58.46875,7.1875,17.4375,23.84375,13.40625,22.84375,14.25,14.1875,9.34375,6.8125,18.71875,0,306.3,9.733333333,0.066666667,26.63333333,57.33333333,6.9,12.36666667,17.76666667,12.03333333,22.93333333,16.76666667,12.56666667,6.833333333,3.8,19.1,0
2004,1210,1305,1,0,144,N,397.28125,10.78125,0.0625,27.4375,58.375,7.25,15.9375,23,11.375,26.09375,15.78125,15.46875,8.84375,4.84375,21.21875,0,404.3666667,9.333333333,0.033333333,26.76666667,58.76666667,4.866666667,17.1,23.93333333,13.4,25.46666667,14.23333333,13,6.5,4.7,18.3,0
2004,1242,1412,1,0,144,N,412.2142857,6.678571429,0.035714286,26.92857143,58.14285714,5.75,15.25,21.57142857,12.07142857,26.5,17.25,14.42857143,6.892857143,4.928571429,20.46428571,0,492,7.551724138,0.034482759,27.55172414,62.17241379,6.482758621,12.96551724,19.82758621,12.34482759,22.68965517,17.5862069,13.62068966,11.75862069,3.724137931,20.93103448,0
2004,1462,1400,1,0,144,N,494.030303,8.060606061,0.03030303,24.54545455,55.63636364,7.606060606,13.72727273,20.21212121,11.78787879,23.6969697,13.48484848,12.54545455,7.03030303,2.242424242,16.63636364,0,388.7333333,10.73333333,0.1,27.6,62.63333333,6.8,15.13333333,22.4,16.3,25.1,13.83333333,11.86666667,6.966666667,3.9,19.43333333,0
2004,1163,1104,1,0,145,N,278.4848485,15.15151515,0.03030303,30.12121212,62.63636364,6.393939394,12.45454545,20.21212121,15.3030303,29.48484848,18.24242424,13.78787879,6.151515152,8.727272727,16.06060606,0,501.5862069,4.75862069,0.137931034,24.89655172,55,7.137931034,15.27586207,21.86206897,11.31034483,24,11.86206897,13.27586207,6.448275862,3.103448276,18.34482759,0
2004,1329,1386,1,0,145,N,207.9310345,14.31034483,0.103448276,28.89655172,56.34482759,4.827586207,15.5862069,22.4137931,11.37931034,24.17241379,16.06896552,13.44827586,7.862068966,3.586206897,19.4137931,0,124.8928571,16.28571429,0,27.17857143,56.78571429,9.75,13.67857143,19.46428571,9.678571429,23.25,16.53571429,11.71428571,9.142857143,3.571428571,17.03571429,0
2004,1181,1462,1,0,146,N,252.375,14.78125,0.0625,27.5625,58.46875,7.1875,17.4375,23.84375,13.40625,22.84375,14.25,14.1875,9.34375,6.8125,18.71875,0,494.030303,8.060606061,0.03030303,24.54545455,55.63636364,7.606060606,13.72727273,20.21212121,11.78787879,23.6969697,13.48484848,12.54545455,7.03030303,2.242424242,16.63636364,0
2004,1210,1242,1,0,146,N,397.28125,10.78125,0.0625,27.4375,58.375,7.25,15.9375,23,11.375,26.09375,15.78125,15.46875,8.84375,4.84375,21.21875,0,412.2142857,6.678571429,0.035714286,26.92857143,58.14285714,5.75,15.25,21.57142857,12.07142857,26.5,17.25,14.42857143,6.892857143,4.928571429,20.46428571,0
2004,1163,1181,1,0,152,N,278.4848485,15.15151515,0.03030303,30.12121212,62.63636364,6.393939394,12.45454545,20.21212121,15.3030303,29.48484848,18.24242424,13.78787879,6.151515152,8.727272727,16.06060606,0,252.375,14.78125,0.0625,27.5625,58.46875,7.1875,17.4375,23.84375,13.40625,22.84375,14.25,14.1875,9.34375,6.8125,18.71875,0
2004,1210,1329,1,0,152,N,397.28125,10.78125,0.0625,27.4375,58.375,7.25,15.9375,23,11.375,26.09375,15.78125,15.46875,8.84375,4.84375,21.21875,0,207.9310345,14.31034483,0.103448276,28.89655172,56.34482759,4.827586207,15.5862069,22.4137931,11.37931034,24.17241379,16.06896552,13.44827586,7.862068966,3.586206897,19.4137931,0
2004,1163,1210,1,0,154,N,278.4848485,15.15151515,0.03030303,30.12121212,62.63636364,6.393939394,12.45454545,20.21212121,15.3030303,29.48484848,18.24242424,13.78787879,6.151515152,8.727272727,16.06060606,0,397.28125,10.78125,0.0625,27.4375,58.375,7.25,15.9375,23,11.375,26.09375,15.78125,15.46875,8.84375,4.84375,21.21875,0
2005,1324,1105,1,0,134,N,850.1034483,-3.137931034,0.034482759,25.06896552,56.10344828,6.275862069,13.93103448,21.03448276,11.86206897,20.65517241,14.72413793,12.03448276,6.965517241,2.482758621,17.65517241,0,535.2758621,1.275862069,0.068965517,23.65517241,59,6.103448276,15.65517241,25.51724138,12.93103448,24.31034483,13.13793103,15.24137931,10.62068966,3.862068966,19.34482759,0
2005,1112,1429,1,0,136,N,269.2424242,10.12121212,0.060606061,29.12121212,61.84848485,6.848484848,14.57575758,18.72727273,13.72727273,23.27272727,16.57575758,14.84848485,8.242424242,3.575757576,16.45454545,0,381.8064516,15.48387097,0.064516129,26.80645161,50.51612903,5.741935484,13.61290323,19.64516129,9.516129032,24.77419355,17.22580645,12.38709677,5.580645161,2.870967742,13.70967742,0
2005,1130,1335,1,0,136,N,224.1785714,8.107142857,0.107142857,25.53571429,56.53571429,4,16.85714286,23.64285714,14.32142857,23.46428571,17.39285714,12.92857143,7.25,4.107142857,14.89285714,0,433.9285714,7.642857143,0.071428571,23.53571429,53.89285714,6.5,14.89285714,22.5,12.35714286,25.14285714,14.39285714,15.64285714,7.928571429,3.214285714,19.67857143,0
2005,1153,1234,1,0,136,N,321.4516129,12,0.064516129,25.5483871,58.22580645,6.612903226,18.70967742,27,14.38709677,27.06451613,15,13.4516129,5.483870968,6.870967742,17.67741935,0,474.28125,6.1875,0.09375,25.65625,55.375,6.40625,15.5,22.5,11.09375,25,15.5,14.53125,7.53125,5.40625,18.6875,0
2005,1211,1457,1,0,136,N,236.9310345,9.896551724,0,27.5862069,54.51724138,5.034482759,19.48275862,26.10344828,11.72413793,26.44827586,15.82758621,13.55172414,5.586206897,3.448275862,17.4137931,0,308,7.724137931,0.068965517,22.62068966,51.51724138,6.724137931,14.79310345,21.62068966,11.17241379,23.48275862,13.86206897,14,7.896551724,3.75862069,18.93103448,0
2005,1228,1192,1,0,136,N,112.6969697,17.3030303,0.03030303,28.15151515,57.60606061,8.696969697,12.42424242,17.15151515,10.96969697,23.39393939,18.57575758,11.12121212,7.636363636,3.424242424,15.51515152,0,507.0322581,3.258064516,0.064516129,27.06451613,59.93548387,6.677419355,13.35483871,19.93548387,12.4516129,23.64516129,15.03225806,13.90322581,7.129032258,4.419354839,18.96774194,0
2005,1246,1184,1,0,136,N,271.3,11.83333333,0.033333333,26.5,57.73333333,6.533333333,14.2,21.4,12.7,22.9,15.26666667,13.03333333,9.4,4.433333333,16.8,0,402.8148148,2.888888889,0.074074074,26.25925926,55.85185185,6.185185185,11.66666667,17.55555556,10.92592593,23.55555556,14.66666667,14.22222222,6.851851852,3.777777778,19.51851852,0
2005,1305,1400,1,0,136,N,325.3793103,7.034482759,0.034482759,24.72413793,53.55172414,2.689655172,17.4137931,24.65517241,12.06896552,27.31034483,15.06896552,14.5862069,6.689655172,5.172413793,15.72413793,0,535.7241379,8.344827586,0.068965517,26.24137931,57.17241379,7.862068966,17,24.4137931,13.44827586,26.03448276,13.37931034,14.20689655,6.068965517,4.24137931,17.55172414,0
2005,1328,1310,1,0,136,N,359.1612903,12.38709677,0.032258065,27.51612903,57,6.741935484,13.64516129,19.93548387,12.74193548,22.4516129,15.87096774,13.80645161,8.838709677,4.161290323,18.25806452,0,466,7,0.172413793,27.89655172,63.68965517,9.103448276,20.27586207,26.75862069,15.86206897,24.96551724,15.89655172,12.79310345,6.862068966,3.310344828,19,0
2005,1334,1338,1,0,136,N,204,8.862068966,0.068965517,25.44827586,50.89655172,6.310344828,15.20689655,20.37931034,9.75862069,26.03448276,14.96551724,13.93103448,5.103448276,3.24137931,14.44827586,0,435.7142857,9.392857143,0.071428571,25.46428571,53.85714286,5.964285714,15.46428571,23.53571429,14.42857143,23.89285714,15.32142857,14.60714286,6.5,4.178571429,17,0
2005,1403,1417,1,0,136,N,523.8666667,7.966666667,0.066666667,28.23333333,59.66666667,4.566666667,16.5,21.6,11.36666667,23.5,16.83333333,12.86666667,7.766666667,3.966666667,17.03333333,0,555.9285714,2.571428571,0.107142857,25.78571429,56.92857143,6.428571429,16,22.10714286,11.92857143,25.25,14.32142857,16.10714286,5.857142857,2.571428571,18.46428571,0
2005,1412,1261,1,0,136,N,509.8064516,6.258064516,0.064516129,27.48387097,60.41935484,6.580645161,16.25806452,23.29032258,11.74193548,21.25806452,15.67741935,13.38709677,11.77419355,3.064516129,19.35483871,0,446.4482759,4.448275862,0.172413793,25.96551724,56.06896552,6.862068966,16.68965517,22.86206897,11.48275862,24.89655172,14.89655172,13.24137931,7,4.206896552,15.96551724,0
2005,1428,1431,1,0,136,N,295.7666667,10.43333333,0,23.7,46.6,4.333333333,15.63333333,21.36666667,10.63333333,23.33333333,14.43333333,14.43333333,5.933333333,2.833333333,14.46666667,0,375.34375,9.15625,0.03125,25.9375,55.9375,6.03125,17.75,22.40625,11.09375,23.0625,16.5,12.375,7.375,2.8125,16.8125,0
2005,1448,1151,1,0,136,N,304.9032258,11.29032258,0.064516129,29.19354839,59.25806452,7.548387097,18.77419355,27.38709677,13.96774194,25.67741935,15.87096774,14.5483871,8.612903226,3.64516129,19.29032258,0,473.3333333,2.888888889,0,24.48148148,55.14814815,5.259259259,16.22222222,24.11111111,13.51851852,27.07407407,13.51851852,17.40740741,7.037037037,2,16.77777778,0
2005,1449,1285,1,0,136,N,307.1935484,12.80645161,0.064516129,31.51612903,65.09677419,7.451612903,15.74193548,21.48387097,15.06451613,22.4516129,19.35483871,14.61290323,8.35483871,2.612903226,20.67741935,0,593,0.25,0,23.42857143,51.25,5.821428571,16.60714286,24.46428571,10.28571429,25.71428571,13.78571429,17,5.892857143,3.107142857,17.10714286,0
2005,1452,1166,1,0,136,N,520.3870968,4.516129032,0.032258065,24.48387097,55.35483871,8.935483871,12.32258065,16.67741935,9.903225806,20.77419355,16.19354839,11.38709677,8.161290323,3.741935484,14.64516129,0,404.3636364,6.545454545,0.060606061,24.3030303,53.63636364,8.636363636,14.27272727,19.60606061,9.878787879,21.51515152,14.27272727,11.96969697,6.848484848,3.272727273,17.63636364,0
2005,1454,1104,1,0,136,N,331.6666667,9.814814815,0.074074074,25.59259259,58.14814815,7.740740741,14.96296296,21.37037037,13.33333333,23.2962963,13.51851852,13.66666667,8.296296296,3.518518519,19.44444444,0,318.3666667,10.6,0.1,25.36666667,52.66666667,7.633333333,17.06666667,23.26666667,10.23333333,26.46666667,13.83333333,12.66666667,5.2,4.433333333,14.73333333,0
2005,1137,1242,1,0,137,N,377.5483871,5.129032258,0.032258065,21.25806452,47.74193548,6.612903226,14.4516129,20.70967742,9.35483871,22.41935484,12.4516129,15.77419355,8,3,18.87096774,0,318.3448276,10.20689655,0.137931034,26.93103448,56.48275862,6.793103448,14.79310345,21.44827586,11.79310345,25.96551724,16.5862069,14.48275862,6.620689655,3.862068966,19.24137931,0
2005,1163,1416,1,0,137,N,343.2413793,11.86206897,0.068965517,27.96551724,60.75862069,5.137931034,17.55172414,25.17241379,15.68965517,30.44827586,17.4137931,15.20689655,6.172413793,9.137931034,15.82758621,0,440.6551724,3.172413793,0.068965517,23.4137931,50.86206897,8.310344828,13.13793103,18.82758621,11.96551724,23.13793103,15.31034483,15.17241379,6.655172414,4.103448276,19,0
2005,1181,1175,1,0,137,N,263.7666667,13.96666667,0.033333333,26.53333333,59.16666667,8.966666667,17.73333333,24.9,13.5,24.93333333,13.2,13.6,8.766666667,6.866666667,18.43333333,0,516.75,0.5625,0.0625,20.25,47.90625,6.5,15.40625,20.6875,10.15625,17.375,10.65625,14.0625,8.15625,2.84375,16.09375,0
2005,1196,1325,1,0,137,N,340.0666667,14.13333333,0.066666667,26.76666667,54.83333333,7.666666667,15.66666667,22.4,11.5,25.83333333,15.03333333,13.63333333,7.033333333,4.466666667,18.2,0,478.3870968,3.838709677,0.064516129,24.35483871,52.5483871,5.580645161,17.51612903,25.03225806,10.90322581,21.90322581,11.80645161,13,8.548387097,2.612903226,17.74193548,0
2005,1210,1203,1,0,137,N,493.4,8.266666667,0.066666667,26.7,58.93333333,5.9,15.26666667,22.23333333,12.76666667,26.7,14.96666667,15.3,8.266666667,5.3,20.13333333,0,351.862069,10.31034483,0.034482759,27.72413793,58.10344828,5.379310345,16.4137931,23.34482759,13.03448276,23.65517241,16.03448276,14.96551724,9.793103448,4.275862069,17.37931034,0
2005,1235,1278,1,0,137,N,513.0689655,4.24137931,0.103448276,25.24137931,57.24137931,3.689655172,14.20689655,20.55172414,11.75862069,23.20689655,14.24137931,12.93103448,9.482758621,3.793103448,16.68965517,0,461.2580645,5.612903226,0.032258065,24.19354839,53.03225806,5.322580645,14.74193548,20.83870968,11.38709677,22.48387097,14.35483871,16.12903226,9.129032258,4.64516129,15.90322581,0
2005,1257,1418,1,0,137,N,234.2258065,17.90322581,0,26.5483871,57.12903226,9.64516129,17.80645161,24.4516129,12.70967742,26.41935484,15.93548387,14.38709677,9.064516129,3.935483871,18.58064516,0,538.4482759,4.137931034,0.034482759,25.93103448,58.51724138,6.551724138,13.93103448,20.93103448,14.24137931,21.17241379,12.10344828,15.48275862,9.379310345,2.896551724,19.37931034,0
2005,1277,1330,1,0,137,N,336.4642857,14.71428571,0.035714286,27.71428571,55.89285714,6.857142857,15.78571429,20.35714286,11.85714286,24.17857143,17.85714286,13.85714286,7.714285714,2.678571429,19.28571429,0,268.15625,9.8125,0.03125,25.125,57,6,14.0625,20.4375,12,24.3125,16.09375,12.0625,9.625,4.46875,17.125,0
2005,1280,1390,1,0,137,N,452.15625,6.4375,0,25.5625,57.46875,5.8125,15.5,23.28125,14.5,26.46875,14.15625,15.125,6.9375,3.21875,15.4375,0,600.1333333,2.066666667,0.033333333,25,57.16666667,4,16.1,21.76666667,12.26666667,23.7,12.26666667,14.06666667,6.733333333,2.8,18.03333333,0
2005,1301,1150,1,0,137,N,575.6875,7.46875,0,25.1875,54.875,8.46875,15,21.5625,11.09375,21.4375,15.3125,12.28125,7.0625,4.34375,18.84375,0,347.8214286,6.285714286,0.142857143,26.42857143,61.03571429,8,17.5,25.57142857,14.57142857,24.10714286,14.21428571,13.17857143,8.714285714,3.214285714,16.96428571,0
2005,1314,1324,1,0,137,N,248.8709677,18.51612903,0,30.4516129,61.35483871,7.387096774,20.48387097,27.87096774,13.77419355,26.5483871,19.32258065,16.67741935,10.38709677,3.838709677,18.12903226,0,850.1034483,-3.137931034,0.034482759,25.06896552,56.10344828,6.275862069,13.93103448,21.03448276,11.86206897,20.65517241,14.72413793,12.03448276,6.965517241,2.482758621,17.65517241,0
2005,1329,1368,1,0,137,N,338.862069,12.24137931,0,27.72413793,55.86206897,7.068965517,15.5862069,20.17241379,11.37931034,22.82758621,16.62068966,13.86206897,6.965517241,2.689655172,18.55172414,0,448.7037037,5,0,22.44444444,49.62962963,3.37037037,13.03703704,20.7037037,10.74074074,20.33333333,11.03703704,14.18518519,9.111111111,3.814814815,17.66666667,0
2005,1356,1388,1,0,137,N,349.96875,6.78125,0,24.96875,55.65625,5.90625,11.03125,14.78125,11.3125,21.65625,13.40625,12.8125,8.875,2.875,19.1875,0,411.9354839,4.709677419,0.096774194,23.41935484,53.41935484,6.935483871,16.19354839,22.51612903,12.12903226,23.70967742,11.32258065,15.5483871,6.032258065,3.322580645,18.29032258,0
2005,1436,1393,1,0,137,N,347.3,10.66666667,0,25.36666667,57.43333333,8.5,13.36666667,18.56666667,12.03333333,25.86666667,15.8,11.86666667,6.733333333,1.9,15.83333333,0,316.969697,10.72727273,0.03030303,27.96969697,57.60606061,4.636363636,14.90909091,22.45454545,13.81818182,24.15151515,15.66666667,13.36363636,8.090909091,4.666666667,15.93939394,0
2005,1437,1307,1,0,137,N,404.0344828,11.10344828,0.034482759,25.48275862,57.51724138,7.103448276,15.68965517,21.17241379,14.27586207,22.5862069,12.37931034,12.62068966,8.24137931,5.689655172,18.4137931,0,316.483871,10.93548387,0,25.96774194,52.06451613,8.290322581,15.64516129,23.09677419,9.709677419,24,15.03225806,13.80645161,7.516129032,3.451612903,16.87096774,0
2005,1458,1320,1,0,137,N,440.7333333,7.533333333,0,23.2,53.06666667,7.233333333,13.53333333,20.26666667,10.5,24.56666667,13.06666667,11.46666667,5.466666667,1.966666667,15.33333333,0,489.5333333,5.7,0.066666667,26.4,55.03333333,7.233333333,12.46666667,17.86666667,8.766666667,24.56666667,15.66666667,11.66666667,6.1,4.333333333,17.63333333,0
2005,1112,1412,1,0,138,N,269.2424242,10.12121212,0.060606061,29.12121212,61.84848485,6.848484848,14.57575758,18.72727273,13.72727273,23.27272727,16.57575758,14.84848485,8.242424242,3.575757576,16.45454545,0,509.8064516,6.258064516,0.064516129,27.48387097,60.41935484,6.580645161,16.25806452,23.29032258,11.74193548,21.25806452,15.67741935,13.38709677,11.77419355,3.064516129,19.35483871,0
2005,1228,1305,1,0,138,N,112.6969697,17.3030303,0.03030303,28.15151515,57.60606061,8.696969697,12.42424242,17.15151515,10.96969697,23.39393939,18.57575758,11.12121212,7.636363636,3.424242424,15.51515152,0,325.3793103,7.034482759,0.034482759,24.72413793,53.55172414,2.689655172,17.4137931,24.65517241,12.06896552,27.31034483,15.06896552,14.5862069,6.689655172,5.172413793,15.72413793,0
2005,1246,1153,1,0,138,N,271.3,11.83333333,0.033333333,26.5,57.73333333,6.533333333,14.2,21.4,12.7,22.9,15.26666667,13.03333333,9.4,4.433333333,16.8,0,321.4516129,12,0.064516129,25.5483871,58.22580645,6.612903226,18.70967742,27,14.38709677,27.06451613,15,13.4516129,5.483870968,6.870967742,17.67741935,0
2005,1403,1211,1,0,138,N,523.8666667,7.966666667,0.066666667,28.23333333,59.66666667,4.566666667,16.5,21.6,11.36666667,23.5,16.83333333,12.86666667,7.766666667,3.966666667,17.03333333,0,236.9310345,9.896551724,0,27.5862069,54.51724138,5.034482759,19.48275862,26.10344828,11.72413793,26.44827586,15.82758621,13.55172414,5.586206897,3.448275862,17.4137931,0
2005,1428,1328,1,0,138,N,295.7666667,10.43333333,0,23.7,46.6,4.333333333,15.63333333,21.36666667,10.63333333,23.33333333,14.43333333,14.43333333,5.933333333,2.833333333,14.46666667,0,359.1612903,12.38709677,0.032258065,27.51612903,57,6.741935484,13.64516129,19.93548387,12.74193548,22.4516129,15.87096774,13.80645161,8.838709677,4.161290323,18.25806452,0
2005,1449,1334,1,0,138,N,307.1935484,12.80645161,0.064516129,31.51612903,65.09677419,7.451612903,15.74193548,21.48387097,15.06451613,22.4516129,19.35483871,14.61290323,8.35483871,2.612903226,20.67741935,0,204,8.862068966,0.068965517,25.44827586,50.89655172,6.310344828,15.20689655,20.37931034,9.75862069,26.03448276,14.96551724,13.93103448,5.103448276,3.24137931,14.44827586,0
